ID;COURSESUBJECT;GRADEVALUE;YEARINCOURSE;SEMESTERINCOURSE;CREDITSINCOURSE
ATI-3482519;CÁLCULO I;51;2018;1;4
ATI-3482519;CONTABILIDADE GERAL E INTRODUTORIA;TM;2018;3;4
ATI-3482519;ORIENTAÇÃO A OBJETOS;TM;2018;3;4
ATI-3482519;INFORMÁTICA E SOCIEDADE;TM;2018;3;2
ATI-3482519;ASPECTOS LEGAIS DA INFORMÁTICA;46;2017;1;4
ATI-3482519;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;22;2017;1;4
ATI-3482519;CÁLCULO I;22;2017;1;4
ATI-3482519;PRINCÍPIOS DE ADMINISTRAÇÃO I;62;2017;1;4
ATI-3482519;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;65;2016;3;4
ATI-3482519;LABORATÓRIO DE PROGRAMAÇÃO WEB;64;2017;1;2
ATI-3482519;CÁLCULO I;27;2017;3;4
ATI-3482519;LABORATÓRIO DE PROGRAMAÇÃO II;60;2017;1;2
ATI-3482519;ESTRUTURA DE DADOS;60;2017;1;4
ATI-3482519;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;TM;2017;3;4
ATI-3482519;TEORIA DOS GRAFOS;17;2017;3;4
ATI-3482519;ORIENTAÇÃO A OBJETOS;RI;2017;3;4
ATI-3482519;INFORMÁTICA E SOCIEDADE;RI;2017;3;2
ATI-3482519;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;67;2017;3;4
ATI-3482519;ORGANIZAÇÃO DE COMPUTADORES;RI;2019;3;4
ATI-3482519;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;20;2019;3;4
ATI-3482519;CÁLCULO I;20;2019;3;4
ATI-3482519;CÁLCULO I;20;2020;3;4
ATI-3482519;INFORMÁTICA E SOCIEDADE;72;2020;3;2
ATI-3482519;ASPECTOS LEGAIS DA INFORMÁTICA;60;2020;1;4
ATI-3482519;ESTRUTURA DE DADOS II;TM;2021;1;4
ATI-3482519;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;77;2021;1;4
ATI-3482519;EMPREENDIMENTOS EM INFORMATICA;82;2020;1;4
ATI-3482519;ORIENTAÇÃO A OBJETOS;60;2020;3;4
ATI-3482519;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;MC;2020;1;4
ATI-3482519;MODELAGEM DE SISTEMAS;TM;2021;1;4
ATI-3482519;ECONOMIA;73;2020;1;4
ATI-3482519;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;21;2020;3;4
ATI-3482519;CONTABILIDADE GERAL E INTRODUTORIA;87;2020;3;4
ATI-3793103;LINGUA INGLESA INSTRUMENTAL I;75;2022;1;4
ATI-3793103;ASPECTOS LEGAIS DA INFORMÁTICA;73;2022;1;4
ATI-3793103;CÁLCULO I;76;2021;1;4
ATI-3793103;ORGANIZAÇÃO DE COMPUTADORES;RI;2021;3;4
ATI-3793103;ESTRUTURA DE DADOS;RI;2021;1;4
ATI-3793103;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2021;1;2
ATI-3793103;LABORATÓRIO DE PROGRAMAÇÃO WEB;6;2022;1;2
ATI-3793103;LABORATÓRIO DE PROGRAMAÇÃO WEB;44;2021;1;2
ATI-3793103;CÁLCULO II;60;2021;3;4
ATI-3793103;CÁLCULO DE PROBABILIDADES I;5;2022;3;4
ATI-3793103;ESTRUTURA DE DADOS;1;2023;1;4
ATI-3793103;LINGUA INGLESA INSTRUMENTAL III;84;2023;1;4
ATI-3793103;LINGUA INGLESA INSTRUMENTAL II;85;2022;3;4
ATI-3793103;LABORATÓRIO DE PROGRAMAÇÃO II;1;2023;1;2
ATI-3793103;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;36;2018;3;4
ATI-3793103;ALGORITMOS;19;2018;3;4
ATI-3793103;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;72;2018;3;4
ATI-3793103;CÁLCULO I;38;2018;3;4
ATI-3793103;LABORATÓRIO DE PROGRAMAÇÃO;19;2018;3;2
ATI-3793103;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;3;2018;3;4
ATI-3793103;PRINCÍPIOS DE ADMINISTRAÇÃO I;97;2019;1;4
ATI-3793103;LABORATÓRIO DE PROGRAMAÇÃO;61;2019;3;2
ATI-3793103;ALGORITMOS;40;2019;1;4
ATI-3793103;ALGORITMOS;61;2019;3;4
ATI-3793103;CÁLCULO I;15;2019;3;4
ATI-3793103;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;4;2019;1;4
ATI-3793103;INFORMÁTICA E SOCIEDADE;72;2019;3;2
ATI-3793103;CONTABILIDADE GERAL E INTRODUTORIA;TM;2019;3;4
ATI-3793103;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0;2019;3;4
ATI-3793103;LABORATÓRIO DE PROGRAMAÇÃO;40;2019;1;2
ATI-3793103;LABORATÓRIO DE PROGRAMAÇÃO WEB;10;2019;1;2
ATI-3793103;ASPECTOS LEGAIS DA INFORMÁTICA;53;2019;1;4
ATI-3793103;LABORATÓRIO DE PROGRAMAÇÃO II;53;2020;1;2
ATI-3793103;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;80;2020;3;4
ATI-3793103;CÁLCULO I;25;2020;3;4
ATI-3793103;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2020;3;2
ATI-3793103;ESPANHOL INSTRUMENTAL I;MC;2020;1;4
ATI-3793103;CONTABILIDADE GERAL E INTRODUTORIA;TM;2020;1;4
ATI-3793103;ASPECTOS LEGAIS DA INFORMÁTICA;3;2021;1;4
ATI-3793103;EMPREENDIMENTOS EM INFORMATICA;73;2020;1;4
ATI-3793103;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;62;2020;3;4
ATI-3793103;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;67;2020;3;4
ATI-3793103;ESTRUTURA DE DADOS;53;2020;1;4
ATI-3793103;ESTRUTURA DE DADOS;RI;2020;3;4
ATI-3793103;CONTABILIDADE GERAL E INTRODUTORIA;47;2020;3;4
ATI-3793106;CÁLCULO I;0;2022;1;4
ATI-3793106;ASPECTOS LEGAIS DA INFORMÁTICA;60;2022;1;4
ATI-3793106;LATIM INSTRUMENTAL II;RI;2022;1;4
ATI-3793106;CÁLCULO I;28;2021;3;4
ATI-3793106;INFORMÁTICA E SOCIEDADE;63;2021;3;2
ATI-3793106;LABORATÓRIO DE PROGRAMAÇÃO WEB;15;2022;1;2
ATI-3793106;CIRCUITOS DIGITAIS;TM;2021;3;4
ATI-3793106;ECONOMIA;TM;2022;1;4
ATI-3793106;ESTRUTURA DE DADOS;60;2023;1;4
ATI-3793106;CIRCUITOS DIGITAIS;55;2022;3;4
ATI-3793106;LABORATÓRIO DE PROGRAMAÇÃO WEB;41;2023;1;2
ATI-3793106;CÁLCULO I;10;2022;3;4
ATI-3793106;LABORATÓRIO DE PROGRAMAÇÃO II;60;2023;1;2
ATI-3793106;ÁLGEBRA LINEAR;0;2022;3;4
ATI-3793106;CÁLCULO I;0;2023;1;4
ATI-3793106;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;RI;2018;3;4
ATI-3793106;ALGORITMOS;RI;2018;3;4
ATI-3793106;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;73;2018;3;4
ATI-3793106;CÁLCULO I;RI;2018;3;4
ATI-3793106;LABORATÓRIO DE PROGRAMAÇÃO;5;2018;3;2
ATI-3793106;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;RI;2018;3;4
ATI-3793106;LATIM INSTRUMENTAL I;69;2019;3;4
ATI-3793106;PRINCÍPIOS DE ADMINISTRAÇÃO I;97;2019;1;4
ATI-3793106;LABORATÓRIO DE PROGRAMAÇÃO;60;2019;3;2
ATI-3793106;ALGORITMOS;60;2019;3;4
ATI-3793106;ALGORITMOS;RI;2019;1;4
ATI-3793106;INFORMÁTICA E SOCIEDADE;37;2019;3;2
ATI-3793106;LABORATÓRIO DE PROGRAMAÇÃO;0;2019;1;2
ATI-3793106;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2020;1;2
ATI-3793106;ASPECTOS LEGAIS DA INFORMÁTICA;RI;2020;1;4
ATI-3793106;ESTRUTURA DE DADOS;RI;2020;1;4
ATI-3793106;ASPECTOS LEGAIS DA INFORMÁTICA;RI;2021;1;4
ATI-3793106;LABORATÓRIO DE PROGRAMAÇÃO WEB;5;2020;1;2
ATI-3793106;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;67;2021;1;4
ATI-3793109;EMPREENDIMENTOS EM INFORMATICA;90;2022;1;4
ATI-3793109;TOPICOS EM REDES E PROCESSAMENTO DISTRIBUIDO I;82;2021;1;4
ATI-3793109;CÁLCULO II;95;2021;3;4
ATI-3793109;ESTRUTURA DE DADOS;37;2022;1;4
ATI-3793109;CÁLCULO I;77;2021;1;4
ATI-3793109;LABORATÓRIO DE PROGRAMAÇÃO II;37;2022;1;2
ATI-3793109;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;97;2021;3;4
ATI-3793109;TÓPICOS DE LINGUAGEM PROGRAMAÇÃO I;43;2021;3;4
ATI-3793109;ORGANIZAÇÃO DE COMPUTADORES;64;2022;1;4
ATI-3793109;TEORIA DOS GRAFOS;66;2023;1;4
ATI-3793109;INTRODUÇÃO À TEORIA DOS NÚMEROS;TM;2023;1;4
ATI-3793109;CÁLCULO DE PROBABILIDADES I;RI;2022;3;4
ATI-3793109;ESTRUTURA DE DADOS;73;2022;3;4
ATI-3793109;REDES DE COMPUTADORES;85;2022;3;4
ATI-3793109;SISTEMAS OPERACIONAIS;61;2023;1;4
ATI-3793109;LABORATÓRIO DE PROGRAMAÇÃO II;73;2022;3;2
ATI-3793109;CONTABILIDADE GERAL E INTRODUTORIA;47;2023;1;4
ATI-3793109;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;22;2018;3;4
ATI-3793109;ALGORITMOS;24;2018;3;4
ATI-3793109;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;60;2018;3;4
ATI-3793109;CÁLCULO I;42;2018;3;4
ATI-3793109;LABORATÓRIO DE PROGRAMAÇÃO;24;2018;3;2
ATI-3793109;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0;2018;3;4
ATI-3793109;PRINCÍPIOS DE ADMINISTRAÇÃO I;93;2019;1;4
ATI-3793109;LABORATÓRIO DE PROGRAMAÇÃO;86;2019;3;2
ATI-3793109;CÁLCULO I;TM;2019;3;4
ATI-3793109;ALGORITMOS;86;2019;3;4
ATI-3793109;LINGUA INGLESA INSTRUMENTAL I;70;2019;3;4
ATI-3793109;INFORMÁTICA E SOCIEDADE;92;2019;3;2
ATI-3793109;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;60;2019;3;4
ATI-3793109;LABORATÓRIO DE PROGRAMAÇÃO WEB;60;2019;1;2
ATI-3793109;ASPECTOS LEGAIS DA INFORMÁTICA;60;2019;1;4
ATI-3793109;LABORATÓRIO DE PROGRAMAÇÃO II;16;2020;1;2
ATI-3793109;LABORATÓRIO DE PROGRAMAÇÃO II;47;2020;3;2
ATI-3793109;ESTRUTURA DE DADOS;16;2020;1;4
ATI-3793109;CIRCUITOS DIGITAIS;76;2020;1;4
ATI-3793109;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;60;2020;3;4
ATI-3793109;ESTRUTURA DE DADOS;47;2020;3;4
ATI-3793109;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;44;2020;1;4
ATI-3967430;ESTRUTURA DE DADOS;0;2021;3;4
ATI-3967430;ESTRUTURA DE DADOS;RI;2022;1;4
ATI-3967430;LABORATÓRIO DE PROGRAMAÇÃO II;2;2022;1;2
ATI-3967430;ORGANIZAÇÃO DE COMPUTADORES;13;2021;3;4
ATI-3967430;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2021;3;2
ATI-3967430;PRINCÍPIOS DE ADMINISTRAÇÃO I;84;2021;1;4
ATI-3967430;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;60;2021;3;4
ATI-3967430;CÁLCULO II;10;2021;1;4
ATI-3967430;ORGANIZAÇÃO DE COMPUTADORES;60;2022;1;4
ATI-3967430;CÁLCULO II;65;2021;3;4
ATI-3967430;EMPREENDIMENTOS EM INFORMATICA;62;2023;1;4
ATI-3967430;CÁLCULO DE PROBABILIDADES I;RI;2022;3;4
ATI-3967430;ESTRUTURA DE DADOS;2;2023;1;4
ATI-3967430;CIRCUITOS DIGITAIS;33;2022;3;4
ATI-3967430;REDES DE COMPUTADORES;2;2023;1;4
ATI-3967430;INFORMÁTICA E SOCIEDADE;74;2022;3;2
ATI-3967430;LABORATÓRIO DE PROGRAMAÇÃO II;2;2023;1;2
ATI-3967430;SISTEMAS OPERACIONAIS;TM;2022;3;4
ATI-3967430;LABORATÓRIO DE PROGRAMAÇÃO;30;2019;3;2
ATI-3967430;ALGORITMOS;30;2019;3;4
ATI-3967430;CÁLCULO I;41;2019;3;4
ATI-3967430;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;14;2019;3;4
ATI-3967430;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;1;2019;3;4
ATI-3967430;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;68;2019;3;4
ATI-3967430;CÁLCULO I;96;2020;1;4
ATI-3967430;LABORATÓRIO DE PROGRAMAÇÃO;94;2020;1;2
ATI-3967430;ASPECTOS LEGAIS DA INFORMÁTICA;80;2020;1;4
ATI-3967430;LABORATÓRIO DE PROGRAMAÇÃO II;6;2020;3;2
ATI-3967430;ORGANIZAÇÃO DE COMPUTADORES;11;2021;1;4
ATI-3967430;LABORATÓRIO DE PROGRAMAÇÃO WEB;75;2020;1;2
ATI-3967430;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;50;2020;3;4
ATI-3967430;ESTRUTURA DE DADOS;TM;2021;1;4
ATI-3967430;LABORATÓRIO DE PROGRAMAÇÃO II;TM;2021;1;2
ATI-3967430;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;67;2020;3;4
ATI-3967430;ESTRUTURA DE DADOS;6;2020;3;4
ATI-3967430;CONTABILIDADE GERAL E INTRODUTORIA;70;2020;3;4
ATI-3967430;ALGORITMOS;94;2020;1;4
ATI-3967442;MODELAGEM DE SISTEMAS;72;2021;3;4
ATI-3967442;GESTÃO DO CONHECIMENTO;94;2022;1;4
ATI-3967442;ESTRUTURA DE DADOS II;84;2022;1;4
ATI-3967442;EMPREENDIMENTOS EM INFORMATICA;74;2021;1;4
ATI-3967442;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;71;2022;1;2
ATI-3967442;CIRCUITOS DIGITAIS;95;2021;1;4
ATI-3967442;TEORIA DOS GRAFOS;67;2022;1;4
ATI-3967442;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;32;2021;1;4
ATI-3967442;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;96;2021;3;4
ATI-3967442;TEORIA DOS GRAFOS;56;2021;3;4
ATI-3967442;CÁLCULO II;90;2021;1;4
ATI-3967442;CÁLCULO DE PROBABILIDADES I;63;2021;3;4
ATI-3967442;CONTABILIDADE GERAL E INTRODUTORIA;77;2021;1;4
ATI-3967442;ORGANIZAÇÃO DE COMPUTADORES;90;2022;1;4
ATI-3967442;ESTRUTURA DE DADOS II;54;2021;3;4
ATI-3967442;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB ;92;2022;3;4
ATI-3967442;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB II ;90;2023;1;2
ATI-3967442;PESQUISA OPERACIONAL;RI;2023;1;4
ATI-3967442;ENGENHARIA DE SOFTWARE;65;2022;3;4
ATI-3967442;SISTEMAS OPERACIONAIS;77;2022;3;4
ATI-3967442;SISTEMAS DE APOIO À DECISÃO;79;2023;1;4
ATI-3967442;REDES DE COMPUTADORES;90;2023;1;4
ATI-3967442;BANCO DE DADOS;79;2022;3;4
ATI-3967442;INTERAÇÃO HUMANO-COMPUTADOR;77;2023;1;4
ATI-3967442;INTELIGENCIA ARTIFICIAL;83;2022;3;4
ATI-3967442;LABORATÓRIO DE PROGRAMAÇÃO;72;2019;3;2
ATI-3967442;ALGORITMOS;71;2019;3;4
ATI-3967442;CÁLCULO I;49;2019;3;4
ATI-3967442;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;50;2019;3;4
ATI-3967442;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;31;2019;3;4
ATI-3967442;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;85;2019;3;4
ATI-3967442;LABORATÓRIO DE PROGRAMAÇÃO II;60;2020;1;2
ATI-3967442;ORGANIZAÇÃO DE COMPUTADORES;32;2020;3;4
ATI-3967442;TÓPICOS DE LINGUAGEM PROGRAMAÇÃO I;95;2020;3;4
ATI-3967442;PRINCÍPIOS DE ADMINISTRAÇÃO I;99;2020;1;4
ATI-3967442;INFORMÁTICA E SOCIEDADE;96;2020;3;2
ATI-3967442;ASPECTOS LEGAIS DA INFORMÁTICA;87;2020;1;4
ATI-3967442;ORIENTAÇÃO A OBJETOS;88;2021;1;4
ATI-3967442;CÁLCULO I;80;2020;3;4
ATI-3967442;ESTRUTURA DE DADOS;60;2020;1;4
ATI-3967442;LABORATÓRIO DE PROGRAMAÇÃO WEB;90;2020;1;2
ATI-3967442;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;76;2020;3;4
ATI-3967442;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;73;2020;1;4
ATI-3967457;ESTRUTURA DE DADOS;0;2021;3;4
ATI-3967457;EMPREENDIMENTOS EM INFORMATICA;TM;2022;1;4
ATI-3967457;ESTRUTURA DE DADOS;RI;2022;1;4
ATI-3967457;LABORATÓRIO DE PROGRAMAÇÃO II;0;2022;1;2
ATI-3967457;ORGANIZAÇÃO DE COMPUTADORES;13;2021;3;4
ATI-3967457;LABORATÓRIO DE PROGRAMAÇÃO II;0;2021;3;2
ATI-3967457;PRINCÍPIOS DE ADMINISTRAÇÃO I;80;2021;1;4
ATI-3967457;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;60;2021;3;4
ATI-3967457;CÁLCULO II;5;2021;1;4
ATI-3967457;ORGANIZAÇÃO DE COMPUTADORES;50;2022;1;4
ATI-3967457;CÁLCULO II;65;2021;3;4
ATI-3967457;EMPREENDIMENTOS EM INFORMATICA;62;2023;1;4
ATI-3967457;CÁLCULO DE PROBABILIDADES I;RI;2022;3;4
ATI-3967457;ESTRUTURA DE DADOS;0;2023;1;4
ATI-3967457;CIRCUITOS DIGITAIS;21;2022;3;4
ATI-3967457;LABORATÓRIO DE PROGRAMAÇÃO II;0;2023;1;2
ATI-3967457;LABORATÓRIO DE PROGRAMAÇÃO;22;2019;3;2
ATI-3967457;ALGORITMOS;22;2019;3;4
ATI-3967457;CÁLCULO I;32;2019;3;4
ATI-3967457;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;8;2019;3;4
ATI-3967457;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;1;2019;3;4
ATI-3967457;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;71;2019;3;4
ATI-3967457;CÁLCULO I;88;2020;1;4
ATI-3967457;LABORATÓRIO DE PROGRAMAÇÃO;94;2020;1;2
ATI-3967457;ASPECTOS LEGAIS DA INFORMÁTICA;83;2020;1;4
ATI-3967457;LABORATÓRIO DE PROGRAMAÇÃO II;2;2020;3;2
ATI-3967457;ORGANIZAÇÃO DE COMPUTADORES;13;2021;1;4
ATI-3967457;LABORATÓRIO DE PROGRAMAÇÃO WEB;62;2020;1;2
ATI-3967457;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;34;2020;3;4
ATI-3967457;ESTRUTURA DE DADOS;TM;2021;1;4
ATI-3967457;LABORATÓRIO DE PROGRAMAÇÃO II;TM;2021;1;2
ATI-3967457;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;67;2020;3;4
ATI-3967457;ESTRUTURA DE DADOS;2;2020;3;4
ATI-3967457;CONTABILIDADE GERAL E INTRODUTORIA;63;2020;3;4
ATI-3967457;ALGORITMOS;93;2020;1;4
ATI-4171136;ESTRUTURA DE DADOS;27;2021;3;4
ATI-4171136;CONTABILIDADE GERAL E INTRODUTORIA;73;2021;3;4
ATI-4171136;ESTRUTURA DE DADOS;19;2022;1;4
ATI-4171136;ESTRUTURA DE DADOS;7;2021;1;4
ATI-4171136;INFORMÁTICA E SOCIEDADE;68;2021;3;2
ATI-4171136;LABORATÓRIO DE PROGRAMAÇÃO II;19;2022;1;2
ATI-4171136;ORGANIZAÇÃO DE COMPUTADORES;23;2021;3;4
ATI-4171136;CÁLCULO II;90;2021;1;4
ATI-4171136;LABORATÓRIO DE PROGRAMAÇÃO II;27;2021;3;2
ATI-4171136;LABORATÓRIO DE PROGRAMAÇÃO II;7;2021;1;2
ATI-4171136;PRINCÍPIOS DE ADMINISTRAÇÃO I;80;2021;1;4
ATI-4171136;CÁLCULO DE PROBABILIDADES I;52;2021;3;4
ATI-4171136;LABORATÓRIO DE PROGRAMAÇÃO WEB;9;2021;1;2
ATI-4171136;ORGANIZAÇÃO DE COMPUTADORES;71;2022;1;4
ATI-4171136;SISTEMAS OPERACIONAIS;16;2022;3;4
ATI-4171136;CÁLCULO DE PROBABILIDADES I;60;2022;3;4
ATI-4171136;ESTRUTURA DE DADOS;RI;2022;3;4
ATI-4171136;ESTRUTURA DE DADOS;61;2023;1;4
ATI-4171136;ECONOMIA;60;2023;1;4
ATI-4171136;CIRCUITOS DIGITAIS;72;2022;3;4
ATI-4171136;LABORATÓRIO DE PROGRAMAÇÃO WEB;35;2023;1;2
ATI-4171136;LABORATÓRIO DE PROGRAMAÇÃO II;41;2022;3;2
ATI-4171136;LABORATÓRIO DE PROGRAMAÇÃO II;61;2023;1;2
ATI-4171136;CÁLCULO I;75;2020;3;4
ATI-4171136;LABORATÓRIO DE PROGRAMAÇÃO;81;2020;3;2
ATI-4171136;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;88;2020;3;4
ATI-4171136;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;92;2020;3;4
ATI-4171136;ALGORITMOS;81;2020;3;4
ATI-4171136;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;67;2020;3;4
ATI-4171136;ASPECTOS LEGAIS DA INFORMÁTICA;91;2021;1;4
ATI-4149056;ESTRUTURA DE DADOS;RI;2021;3;4
ATI-4149056;GESTÃO FINANCEIRA I;TM;2022;1;4
ATI-4149056;CONTABILIDADE GERAL E INTRODUTORIA;75;2021;3;4
ATI-4149056;LINGUA INGLESA INSTRUMENTAL I;100;2022;1;4
ATI-4149056;ECONOMIA;69;2022;1;4
ATI-4149056;CÁLCULO DE PROBABILIDADES I;9;2022;1;4
ATI-4149056;EMPREENDIMENTOS EM INFORMATICA;88;2022;1;4
ATI-4149056;SISTEMAS OPERACIONAIS;TM;2022;3;4
ATI-4149056;INFORMÁTICA E SOCIEDADE;84;2021;3;2
ATI-4149056;ORGANIZAÇÃO DE COMPUTADORES;TM;2021;3;4
ATI-4149056;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2021;3;2
ATI-4149056;ESTRUTURA DE DADOS;5;2021;1;4
ATI-4149056;LABORATÓRIO DE PROGRAMAÇÃO II;5;2021;1;2
ATI-4149056;CÁLCULO II;65;2021;3;4
ATI-4149056;PRINCÍPIOS DE ADMINISTRAÇÃO I;94;2021;1;4
ATI-4149056;LABORATÓRIO DE PROGRAMAÇÃO WEB;84;2021;1;2
ATI-4149056;ORGANIZAÇÃO DE COMPUTADORES;62;2022;1;4
ATI-4149056;ESTRUTURA DE DADOS;0;2023;1;4
ATI-4149056;SISTEMAS OPERACIONAIS;0;2023;1;4
ATI-4149056;LINGUA INGLESA INSTRUMENTAL II;98;2023;1;4
ATI-4149056;GESTÃO FINANCEIRA I;TM;2022;3;4
ATI-4149056;LABORATÓRIO DE PROGRAMAÇÃO II;TM;2022;3;2
ATI-4149056;ESTRUTURA DE DADOS;TM;2022;3;4
ATI-4149056;REDES DE COMPUTADORES;TM;2022;3;4
ATI-4149056;LABORATÓRIO DE PROGRAMAÇÃO II;0;2023;1;2
ATI-4149056;CIRCUITOS DIGITAIS;62;2023;1;4
ATI-4149056;CÁLCULO I;70;2020;3;4
ATI-4149056;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;75;2020;3;4
ATI-4149056;LABORATÓRIO DE PROGRAMAÇÃO;65;2020;3;2
ATI-4149056;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;91;2020;3;4
ATI-4149056;ALGORITMOS;65;2020;3;4
ATI-4149056;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;63;2020;3;4
ATI-4149056;ASPECTOS LEGAIS DA INFORMÁTICA;94;2021;1;4
ATI-4149056;CÁLCULO II;TM;2021;1;4
ATI-4171148;ESTRUTURA DE DADOS II;TM;2022;1;4
ATI-4171148;ESTRUTURA DE DADOS;63;2021;3;4
ATI-4171148;SEMINARIO EM COMPUTACAO I;95;2022;1;2
ATI-4171148;CONTABILIDADE GERAL E INTRODUTORIA;76;2021;3;4
ATI-4171148;ESTRUTURA DE DADOS;RI;2021;1;4
ATI-4171148;INFORMÁTICA E SOCIEDADE;61;2021;3;2
ATI-4171148;ORGANIZAÇÃO DE COMPUTADORES;27;2021;3;4
ATI-4171148;LABORATÓRIO DE PROGRAMAÇÃO II;63;2021;3;2
ATI-4171148;PESQUISA OPERACIONAL;60;2022;1;4
ATI-4171148;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2021;1;2
ATI-4171148;PRINCÍPIOS DE ADMINISTRAÇÃO I;88;2021;1;4
ATI-4171148;CÁLCULO II;65;2021;1;4
ATI-4171148;CÁLCULO DE PROBABILIDADES I;38;2021;3;4
ATI-4171148;LABORATÓRIO DE PROGRAMAÇÃO WEB;84;2021;1;2
ATI-4171148;ORGANIZAÇÃO DE COMPUTADORES;87;2022;1;4
ATI-4171148;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;60;2022;1;4
ATI-4171148;CÁLCULO DE PROBABILIDADES I;13;2022;3;4
ATI-4171148;ORIENTAÇÃO A OBJETOS;76;2022;3;4
ATI-4171148;ECONOMIA;74;2023;1;4
ATI-4171148;CÁLCULO DE PROBABILIDADES I;52;2023;1;4
ATI-4171148;CIRCUITOS DIGITAIS;60;2022;3;4
ATI-4171148;REDES DE COMPUTADORES;72;2023;1;4
ATI-4171148;ESTRUTURA DE DADOS II;60;2023;1;4
ATI-4171148;MODELAGEM DE SISTEMAS;67;2023;1;4
ATI-4171148;TEORIA DOS GRAFOS;33;2022;3;4
ATI-4171148;CÁLCULO I;78;2020;3;4
ATI-4171148;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;83;2020;3;4
ATI-4171148;LABORATÓRIO DE PROGRAMAÇÃO;86;2020;3;2
ATI-4171148;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;94;2020;3;4
ATI-4171148;ALGORITMOS;86;2020;3;4
ATI-4171148;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;77;2020;3;4
ATI-4171148;ASPECTOS LEGAIS DA INFORMÁTICA;80;2021;1;4
ATI-4171154;ESTRUTURA DE DADOS;33;2021;3;4
ATI-4171154;CÁLCULO I;33;2021;1;4
ATI-4171154;CONTABILIDADE GERAL E INTRODUTORIA;79;2021;3;4
